Order_ID,Customer_ID,Order_Date,Product,Category,Revenue
118713,C004807,2025-04-21,Joint Care Oil,Unani,2039
118714,C004808,2025-04-23,Ashwagandha,Ayurvedic,1082
118715,C004809,2025-04-24,Diabetes Care,Ayurvedic,1891
118716,C004810,2025-04-15,Ashwagandha,Ayurvedic,1771
118717,C004810,2025-04-05,Liver Syrup,Unani,1012
118718,C004812,2025-04-26,Immunity Booster,Ayurvedic,1755
118719,C004814,2025-04-07,Joint Care Oil,Unani,1666
118720,C004815,2025-04-17,Liver Syrup,Unani,2347
118721,C004816,2025-04-09,Liver Syrup,Unani,2090
118722,C004816,2025-04-26,Diabetes Care,Ayurvedic,738
118723,C004817,2025-04-05,Diabetes Care,Ayurvedic,847
118724,C004818,2025-04-26,Immunity Booster,Ayurvedic,1712
118725,C004819,2025-04-11,Ashwagandha,Ayurvedic,2009
118726,C004820,2025-04-07,Joint Care Oil,Unani,2130
118727,C004821,2025-04-05,Ashwagandha,Ayurvedic,659
118728,C004825,2025-04-02,Liver Syrup,Unani,1673
118729,C004826,2025-04-23,Liver Syrup,Unani,2060
118730,C004828,2025-04-04,Immunity Booster,Ayurvedic,1396
118731,C004829,2025-04-04,Immunity Booster,Ayurvedic,646
118732,C004829,2025-04-23,Liver Syrup,Unani,1132
118733,C004830,2025-04-14,Diabetes Care,Ayurvedic,2404
118734,C004831,2025-04-13,Joint Care Oil,Unani,1780
118735,C004833,2025-04-23,Immunity Booster,Ayurvedic,1554
118736,C004834,2025-04-24,Joint Care Oil,Unani,2181
118737,C004835,2025-04-07,Diabetes Care,Ayurvedic,1903
118738,C004836,2025-04-14,Diabetes Care,Ayurvedic,956
118739,C004837,2025-04-08,Liver Syrup,Unani,1022
118740,C004837,2025-04-26,Liver Syrup,Unani,1577
118741,C004838,2025-04-07,Liver Syrup,Unani,2180
118742,C004839,2025-04-19,Ashwagandha,Ayurvedic,605
118743,C004841,2025-04-07,Immunity Booster,Ayurvedic,719
118744,C004841,2025-04-09,Immunity Booster,Ayurvedic,2425
118745,C004842,2025-04-04,Diabetes Care,Ayurvedic,2136
118746,C004843,2025-04-23,Joint Care Oil,Unani,2282
118747,C004845,2025-04-18,Liver Syrup,Unani,2379
118748,C004845,2025-04-02,Liver Syrup,Unani,672
118749,C004846,2025-04-13,Ashwagandha,Ayurvedic,1096
118750,C004847,2025-04-19,Immunity Booster,Ayurvedic,513
118751,C004847,2025-04-03,Diabetes Care,Ayurvedic,974
118752,C004848,2025-04-05,Liver Syrup,Unani,318
118753,C004849,2025-04-02,Ashwagandha,Ayurvedic,675
118754,C004850,2025-04-23,Diabetes Care,Ayurvedic,793
118755,C004851,2025-04-05,Liver Syrup,Unani,1280
118756,C004852,2025-04-11,Immunity Booster,Ayurvedic,903
118757,C004853,2025-04-02,Diabetes Care,Ayurvedic,345
118758,C004854,2025-04-04,Immunity Booster,Ayurvedic,2006
118759,C004855,2025-04-20,Immunity Booster,Ayurvedic,716
118760,C004856,2025-04-23,Joint Care Oil,Unani,2231
118761,C004859,2025-04-15,Immunity Booster,Ayurvedic,1223
118762,C004860,2025-04-03,Ashwagandha,Ayurvedic,2058
118763,C004862,2025-04-18,Ashwagandha,Ayurvedic,850
118764,C004863,2025-04-02,Immunity Booster,Ayurvedic,2224
118765,C004864,2025-04-11,Joint Care Oil,Unani,1705
118766,C004867,2025-04-09,Joint Care Oil,Unani,1937
118767,C004868,2025-04-08,Ashwagandha,Ayurvedic,2278
118768,C004868,2025-04-17,Immunity Booster,Ayurvedic,602
118769,C004869,2025-04-10,Ashwagandha,Ayurvedic,588
118770,C004873,2025-04-14,Joint Care Oil,Unani,1143
118771,C004874,2025-04-23,Joint Care Oil,Unani,1954
118772,C004875,2025-04-09,Diabetes Care,Ayurvedic,981
118773,C004876,2025-04-21,Liver Syrup,Unani,2179
118774,C004876,2025-04-15,Ashwagandha,Ayurvedic,1967
118775,C004877,2025-04-15,Ashwagandha,Ayurvedic,2419
118776,C004878,2025-04-02,Liver Syrup,Unani,913
118777,C004879,2025-04-18,Immunity Booster,Ayurvedic,1094
118778,C004884,2025-04-26,Diabetes Care,Ayurvedic,1817
118779,C004888,2025-04-17,Diabetes Care,Ayurvedic,445
118780,C004888,2025-04-04,Joint Care Oil,Unani,1528
118781,C004889,2025-04-25,Immunity Booster,Ayurvedic,1106
118782,C004890,2025-04-04,Liver Syrup,Unani,538
118783,C004893,2025-04-14,Liver Syrup,Unani,1522
118784,C004893,2025-04-24,Joint Care Oil,Unani,2211
118785,C004894,2025-04-24,Diabetes Care,Ayurvedic,1596
118786,C004897,2025-04-10,Immunity Booster,Ayurvedic,1321
118787,C004899,2025-04-03,Diabetes Care,Ayurvedic,1467
118788,C004900,2025-04-22,Immunity Booster,Ayurvedic,1985
118789,C004900,2025-04-27,Diabetes Care,Ayurvedic,2243
118790,C004901,2025-04-21,Diabetes Care,Ayurvedic,1005
118791,C004902,2025-04-18,Ashwagandha,Ayurvedic,1484
118792,C004903,2025-04-23,Ashwagandha,Ayurvedic,1302
118793,C004904,2025-04-06,Immunity Booster,Ayurvedic,714
118794,C004904,2025-04-25,Liver Syrup,Unani,1264
118795,C004905,2025-04-11,Liver Syrup,Unani,1778
118796,C004907,2025-04-17,Immunity Booster,Ayurvedic,2297
118797,C004908,2025-04-09,Ashwagandha,Ayurvedic,1621
118798,C004909,2025-04-11,Immunity Booster,Ayurvedic,1570
118799,C004910,2025-04-13,Immunity Booster,Ayurvedic,1524
118800,C004911,2025-04-06,Liver Syrup,Unani,357
118801,C004912,2025-04-01,Liver Syrup,Unani,1449
118802,C004914,2025-04-25,Diabetes Care,Ayurvedic,1905
118803,C004916,2025-04-12,Immunity Booster,Ayurvedic,660
118804,C004916,2025-04-05,Liver Syrup,Unani,547
118805,C004918,2025-04-03,Liver Syrup,Unani,1306
118806,C004919,2025-04-26,Liver Syrup,Unani,1111
118807,C004922,2025-04-12,Liver Syrup,Unani,1003
118808,C004924,2025-04-01,Liver Syrup,Unani,478
118809,C004924,2025-04-21,Immunity Booster,Ayurvedic,1943
118810,C004926,2025-04-16,Immunity Booster,Ayurvedic,1028
118811,C004927,2025-04-25,Ashwagandha,Ayurvedic,1048
118812,C004929,2025-04-20,Immunity Booster,Ayurvedic,1011
118813,C004930,2025-04-01,Joint Care Oil,Unani,692
118814,C004931,2025-04-13,Liver Syrup,Unani,2343
118815,C004933,2025-04-24,Ashwagandha,Ayurvedic,1158
118816,C004936,2025-04-05,Joint Care Oil,Unani,640
118817,C004936,2025-04-08,Immunity Booster,Ayurvedic,1533
118818,C004937,2025-04-11,Joint Care Oil,Unani,312
118819,C004938,2025-04-12,Immunity Booster,Ayurvedic,1450
118820,C004940,2025-04-07,Liver Syrup,Unani,2488
118821,C004940,2025-04-12,Diabetes Care,Ayurvedic,545
118822,C004941,2025-04-11,Ashwagandha,Ayurvedic,2116
118823,C004942,2025-04-05,Immunity Booster,Ayurvedic,1861
118824,C004943,2025-04-26,Liver Syrup,Unani,1325
118825,C004944,2025-04-16,Ashwagandha,Ayurvedic,2069
118826,C004944,2025-04-08,Immunity Booster,Ayurvedic,314
118827,C004945,2025-04-16,Ashwagandha,Ayurvedic,2452
118828,C004947,2025-04-18,Joint Care Oil,Unani,1366
118829,C004949,2025-04-13,Diabetes Care,Ayurvedic,2418
118830,C004951,2025-04-18,Liver Syrup,Unani,527
118831,C004952,2025-04-15,Ashwagandha,Ayurvedic,2294
118832,C004956,2025-04-06,Ashwagandha,Ayurvedic,1619
118833,C004957,2025-04-05,Immunity Booster,Ayurvedic,2398
118834,C004958,2025-04-16,Diabetes Care,Ayurvedic,1279
118835,C004961,2025-04-05,Liver Syrup,Unani,1024
118836,C004962,2025-04-21,Diabetes Care,Ayurvedic,502
118837,C004964,2025-04-28,Diabetes Care,Ayurvedic,1590
118838,C004965,2025-04-27,Joint Care Oil,Unani,412
118839,C004966,2025-04-20,Diabetes Care,Ayurvedic,2096
118840,C004966,2025-04-28,Joint Care Oil,Unani,371
118841,C004967,2025-04-18,Diabetes Care,Ayurvedic,757
118842,C004967,2025-04-14,Ashwagandha,Ayurvedic,1652
118843,C004968,2025-04-26,Liver Syrup,Unani,1687
118844,C004968,2025-04-08,Diabetes Care,Ayurvedic,882
118845,C004970,2025-04-23,Ashwagandha,Ayurvedic,1592
118846,C004971,2025-04-09,Ashwagandha,Ayurvedic,2352
118847,C004973,2025-04-13,Ashwagandha,Ayurvedic,2133
118848,C004974,2025-04-25,Liver Syrup,Unani,2411
118849,C004976,2025-04-10,Diabetes Care,Ayurvedic,1518
118850,C004977,2025-04-03,Diabetes Care,Ayurvedic,1453
118851,C004978,2025-04-26,Diabetes Care,Ayurvedic,2056
118852,C004983,2025-04-22,Immunity Booster,Ayurvedic,882
118853,C004984,2025-04-14,Liver Syrup,Unani,2041
118854,C004984,2025-04-03,Immunity Booster,Ayurvedic,1159
118855,C004985,2025-04-15,Liver Syrup,Unani,883
118856,C004988,2025-04-04,Ashwagandha,Ayurvedic,487
118857,C004991,2025-04-01,Joint Care Oil,Unani,969
118858,C004992,2025-04-13,Joint Care Oil,Unani,1768
118859,C004992,2025-04-27,Liver Syrup,Unani,1299
118860,C004993,2025-04-21,Joint Care Oil,Unani,935
118861,C004994,2025-04-03,Liver Syrup,Unani,2098
118862,C004995,2025-04-12,Liver Syrup,Unani,1163
118863,C004997,2025-04-24,Joint Care Oil,Unani,2413
118864,C004998,2025-04-22,Liver Syrup,Unani,2060
118865,C005000,2025-04-20,Diabetes Care,Ayurvedic,1158
118866,C005001,2025-04-03,Liver Syrup,Unani,1770
118867,C005002,2025-04-12,Joint Care Oil,Unani,1912
118868,C005005,2025-04-16,Ashwagandha,Ayurvedic,2053
118869,C005008,2025-04-14,Ashwagandha,Ayurvedic,1363
118870,C005009,2025-04-04,Joint Care Oil,Unani,1849
118871,C005011,2025-04-04,Joint Care Oil,Unani,1137
118872,C005011,2025-04-21,Immunity Booster,Ayurvedic,1145
118873,C005012,2025-04-12,Immunity Booster,Ayurvedic,2382
118874,C005014,2025-04-20,Liver Syrup,Unani,387
118875,C005018,2025-04-21,Liver Syrup,Unani,1622
118876,C005019,2025-04-23,Liver Syrup,Unani,993
118877,C005020,2025-04-02,Diabetes Care,Ayurvedic,2225
118878,C005021,2025-04-11,Liver Syrup,Unani,2048
118879,C005021,2025-04-13,Joint Care Oil,Unani,1487
118880,C005023,2025-04-18,Joint Care Oil,Unani,1291
118881,C005025,2025-04-09,Immunity Booster,Ayurvedic,1383
118882,C005026,2025-04-01,Immunity Booster,Ayurvedic,398
118883,C005027,2025-04-13,Ashwagandha,Ayurvedic,1407
118884,C005028,2025-04-23,Liver Syrup,Unani,1605
118885,C005029,2025-04-10,Liver Syrup,Unani,362
118886,C005030,2025-04-17,Liver Syrup,Unani,1147
118887,C005031,2025-04-02,Joint Care Oil,Unani,1929
118888,C005033,2025-04-05,Immunity Booster,Ayurvedic,2093
118889,C005035,2025-04-05,Immunity Booster,Ayurvedic,1686
118890,C005035,2025-04-21,Immunity Booster,Ayurvedic,966
118891,C005036,2025-04-11,Liver Syrup,Unani,1486
118892,C005038,2025-04-07,Liver Syrup,Unani,2432
118893,C005038,2025-04-19,Diabetes Care,Ayurvedic,2269
118894,C005039,2025-04-08,Joint Care Oil,Unani,821
118895,C005040,2025-04-26,Ashwagandha,Ayurvedic,1791
118896,C005041,2025-04-12,Ashwagandha,Ayurvedic,911
118897,C005041,2025-04-18,Diabetes Care,Ayurvedic,378
118898,C005043,2025-04-18,Diabetes Care,Ayurvedic,615
118899,C005044,2025-04-10,Joint Care Oil,Unani,419
118900,C005045,2025-04-01,Immunity Booster,Ayurvedic,1805
118901,C005046,2025-04-21,Ashwagandha,Ayurvedic,958
118902,C005054,2025-04-02,Joint Care Oil,Unani,855
118903,C005054,2025-04-01,Joint Care Oil,Unani,556
118904,C005055,2025-04-18,Liver Syrup,Unani,2220
118905,C005056,2025-04-14,Joint Care Oil,Unani,2020
118906,C005056,2025-04-26,Ashwagandha,Ayurvedic,2052
118907,C005058,2025-04-05,Liver Syrup,Unani,2297
118908,C005059,2025-04-20,Diabetes Care,Ayurvedic,351
118909,C005062,2025-04-10,Immunity Booster,Ayurvedic,709
118910,C005062,2025-04-20,Joint Care Oil,Unani,399
118911,C005064,2025-04-09,Ashwagandha,Ayurvedic,539
118912,C005065,2025-04-26,Ashwagandha,Ayurvedic,569
118913,C005066,2025-04-24,Immunity Booster,Ayurvedic,881
118914,C005067,2025-04-22,Diabetes Care,Ayurvedic,562
118915,C005068,2025-04-14,Liver Syrup,Unani,1284
118916,C005071,2025-04-23,Ashwagandha,Ayurvedic,837
118917,C005074,2025-04-16,Joint Care Oil,Unani,2255
118918,C005075,2025-04-05,Joint Care Oil,Unani,1708
118919,C005076,2025-04-18,Diabetes Care,Ayurvedic,1548
118920,C005080,2025-04-19,Liver Syrup,Unani,1719
118921,C005083,2025-04-09,Ashwagandha,Ayurvedic,552
118922,C005084,2025-04-06,Immunity Booster,Ayurvedic,1981
118923,C005086,2025-04-11,Ashwagandha,Ayurvedic,1522
118924,C005086,2025-04-06,Liver Syrup,Unani,2283
118925,C005087,2025-04-08,Joint Care Oil,Unani,539
118926,C005088,2025-04-20,Ashwagandha,Ayurvedic,797
118927,C005090,2025-04-25,Liver Syrup,Unani,963
118928,C005091,2025-04-06,Joint Care Oil,Unani,403
118929,C005092,2025-04-27,Ashwagandha,Ayurvedic,1729
118930,C005093,2025-04-26,Ashwagandha,Ayurvedic,2292
118931,C005095,2025-04-23,Liver Syrup,Unani,1654
118932,C005099,2025-04-09,Diabetes Care,Ayurvedic,1650
118933,C005100,2025-04-13,Diabetes Care,Ayurvedic,566
118934,C005101,2025-04-03,Immunity Booster,Ayurvedic,1225
118935,C005102,2025-04-12,Liver Syrup,Unani,2423
118936,C005105,2025-04-18,Diabetes Care,Ayurvedic,2415
118937,C005106,2025-04-04,Joint Care Oil,Unani,2336
118938,C005107,2025-04-24,Diabetes Care,Ayurvedic,1122
118939,C005108,2025-04-12,Liver Syrup,Unani,2314
118940,C005108,2025-04-02,Diabetes Care,Ayurvedic,1412
118941,C005110,2025-04-19,Liver Syrup,Unani,353
118942,C005111,2025-04-15,Diabetes Care,Ayurvedic,2464
118943,C005113,2025-04-19,Joint Care Oil,Unani,2409
118944,C005114,2025-04-19,Immunity Booster,Ayurvedic,1620
118945,C005116,2025-04-18,Diabetes Care,Ayurvedic,1127
118946,C005117,2025-04-24,Diabetes Care,Ayurvedic,2199
118947,C005118,2025-04-09,Joint Care Oil,Unani,583
118948,C005119,2025-04-09,Diabetes Care,Ayurvedic,1582
118949,C005119,2025-04-27,Joint Care Oil,Unani,2015
118950,C005121,2025-04-17,Ashwagandha,Ayurvedic,338
118951,C005123,2025-04-10,Joint Care Oil,Unani,1821
118952,C005123,2025-04-05,Ashwagandha,Ayurvedic,2390
118953,C005124,2025-04-02,Joint Care Oil,Unani,1509
118954,C005124,2025-04-17,Immunity Booster,Ayurvedic,2236
118955,C005125,2025-04-04,Liver Syrup,Unani,793
118956,C005125,2025-04-04,Diabetes Care,Ayurvedic,482
118957,C005126,2025-04-14,Immunity Booster,Ayurvedic,1083
118958,C005128,2025-04-16,Diabetes Care,Ayurvedic,390
118959,C005129,2025-04-06,Ashwagandha,Ayurvedic,1273
118960,C005129,2025-04-25,Immunity Booster,Ayurvedic,906
118961,C005130,2025-04-18,Liver Syrup,Unani,2201
118962,C005131,2025-04-13,Ashwagandha,Ayurvedic,2263
118963,C005133,2025-04-05,Liver Syrup,Unani,1444
118964,C005134,2025-04-22,Immunity Booster,Ayurvedic,1999
118965,C005134,2025-04-17,Immunity Booster,Ayurvedic,1690
118966,C005135,2025-04-10,Diabetes Care,Ayurvedic,2105
118967,C005136,2025-04-12,Immunity Booster,Ayurvedic,1406
118968,C005137,2025-04-21,Immunity Booster,Ayurvedic,1101
118969,C005138,2025-04-08,Immunity Booster,Ayurvedic,1114
118970,C005139,2025-04-18,Diabetes Care,Ayurvedic,1644
118971,C005140,2025-04-09,Immunity Booster,Ayurvedic,2493
118972,C005141,2025-04-03,Ashwagandha,Ayurvedic,2474
118973,C005144,2025-04-08,Immunity Booster,Ayurvedic,2487
118974,C005145,2025-04-05,Immunity Booster,Ayurvedic,317
118975,C005146,2025-04-06,Ashwagandha,Ayurvedic,694
118976,C005148,2025-04-25,Immunity Booster,Ayurvedic,761
118977,C005149,2025-04-28,Immunity Booster,Ayurvedic,2336
118978,C005150,2025-04-02,Diabetes Care,Ayurvedic,1657
118979,C005153,2025-04-03,Ashwagandha,Ayurvedic,520
118980,C005154,2025-04-27,Joint Care Oil,Unani,2022
118981,C005154,2025-04-28,Diabetes Care,Ayurvedic,1844
118982,C005155,2025-04-11,Immunity Booster,Ayurvedic,2027
118983,C005157,2025-04-27,Immunity Booster,Ayurvedic,2129
118984,C005158,2025-04-25,Joint Care Oil,Unani,1972
118985,C005159,2025-04-01,Liver Syrup,Unani,1841
118986,C005161,2025-04-15,Ashwagandha,Ayurvedic,2191
118987,C005162,2025-04-06,Liver Syrup,Unani,839
118988,C005162,2025-04-04,Liver Syrup,Unani,1225
118989,C005163,2025-04-01,Immunity Booster,Ayurvedic,2312
118990,C005164,2025-04-08,Ashwagandha,Ayurvedic,531
118991,C005165,2025-04-16,Joint Care Oil,Unani,769
118992,C005168,2025-04-03,Diabetes Care,Ayurvedic,492
118993,C005169,2025-04-22,Ashwagandha,Ayurvedic,2497
118994,C005169,2025-04-01,Joint Care Oil,Unani,2215
118995,C005172,2025-04-28,Joint Care Oil,Unani,1714
118996,C005175,2025-04-05,Immunity Booster,Ayurvedic,1572
118997,C005175,2025-04-02,Liver Syrup,Unani,2287
118998,C005176,2025-04-08,Diabetes Care,Ayurvedic,2331
118999,C005176,2025-04-08,Liver Syrup,Unani,1450
119000,C005182,2025-04-19,Immunity Booster,Ayurvedic,1352
119001,C005184,2025-04-21,Immunity Booster,Ayurvedic,2181
119002,C005185,2025-04-17,Ashwagandha,Ayurvedic,1598
119003,C005186,2025-04-28,Diabetes Care,Ayurvedic,507
119004,C005187,2025-04-28,Immunity Booster,Ayurvedic,1199
119005,C005188,2025-04-19,Liver Syrup,Unani,1276
119006,C005189,2025-04-22,Joint Care Oil,Unani,1104
119007,C005191,2025-04-15,Liver Syrup,Unani,939
119008,C005191,2025-04-25,Liver Syrup,Unani,724
119009,C005192,2025-04-21,Immunity Booster,Ayurvedic,350
119010,C005193,2025-04-21,Liver Syrup,Unani,1945
119011,C005193,2025-04-09,Ashwagandha,Ayurvedic,1213
119012,C005194,2025-04-26,Liver Syrup,Unani,2170
119013,C005195,2025-04-05,Joint Care Oil,Unani,1718
119014,C005197,2025-04-08,Immunity Booster,Ayurvedic,817
119015,C005198,2025-04-23,Diabetes Care,Ayurvedic,308
119016,C005199,2025-04-21,Joint Care Oil,Unani,2304
119017,C005200,2025-04-18,Diabetes Care,Ayurvedic,2471
119018,C005201,2025-04-17,Joint Care Oil,Unani,1263
119019,C005202,2025-04-07,Immunity Booster,Ayurvedic,1188
119020,C005202,2025-04-22,Liver Syrup,Unani,354
119021,C005203,2025-04-19,Diabetes Care,Ayurvedic,1159
119022,C005204,2025-04-12,Liver Syrup,Unani,764
119023,C005204,2025-04-20,Immunity Booster,Ayurvedic,1495
119024,C005205,2025-04-05,Immunity Booster,Ayurvedic,1698
119025,C005207,2025-04-07,Joint Care Oil,Unani,2303
119026,C005208,2025-04-03,Liver Syrup,Unani,2311
119027,C005210,2025-04-13,Immunity Booster,Ayurvedic,914
119028,C005212,2025-04-10,Immunity Booster,Ayurvedic,1391
119029,C005214,2025-04-27,Immunity Booster,Ayurvedic,2278
119030,C005215,2025-04-27,Joint Care Oil,Unani,2433
119031,C005217,2025-04-11,Liver Syrup,Unani,2174
119032,C005218,2025-04-13,Ashwagandha,Ayurvedic,1730
119033,C005219,2025-04-04,Diabetes Care,Ayurvedic,1255
119034,C005221,2025-04-25,Immunity Booster,Ayurvedic,2023
119035,C005221,2025-04-06,Immunity Booster,Ayurvedic,1615
119036,C005222,2025-04-22,Immunity Booster,Ayurvedic,1175
119037,C005222,2025-04-03,Ashwagandha,Ayurvedic,2269
119038,C005224,2025-04-06,Liver Syrup,Unani,522
119039,C005224,2025-04-10,Immunity Booster,Ayurvedic,1201
119040,C005225,2025-04-25,Ashwagandha,Ayurvedic,877
119041,C005227,2025-04-05,Joint Care Oil,Unani,843
119042,C005227,2025-04-22,Diabetes Care,Ayurvedic,762
119043,C005228,2025-04-21,Immunity Booster,Ayurvedic,1702
119044,C005229,2025-04-12,Immunity Booster,Ayurvedic,1012
119045,C005231,2025-04-07,Diabetes Care,Ayurvedic,583
119046,C005233,2025-04-18,Ashwagandha,Ayurvedic,833
119047,C005233,2025-04-05,Diabetes Care,Ayurvedic,489
119048,C005235,2025-04-26,Diabetes Care,Ayurvedic,1552
119049,C005236,2025-04-23,Joint Care Oil,Unani,1810
119050,C005238,2025-04-08,Ashwagandha,Ayurvedic,1320
119051,C005238,2025-04-06,Immunity Booster,Ayurvedic,589
119052,C005239,2025-04-27,Ashwagandha,Ayurvedic,1094
119053,C005242,2025-04-03,Joint Care Oil,Unani,2045
119054,C005243,2025-04-10,Liver Syrup,Unani,668
119055,C005245,2025-04-21,Immunity Booster,Ayurvedic,1870
119056,C005246,2025-04-22,Liver Syrup,Unani,684
119057,C005247,2025-04-21,Ashwagandha,Ayurvedic,745
119058,C005249,2025-04-21,Diabetes Care,Ayurvedic,1065
119059,C005250,2025-04-12,Liver Syrup,Unani,1187
119060,C005251,2025-04-20,Diabetes Care,Ayurvedic,1699
119061,C005252,2025-04-14,Liver Syrup,Unani,2185
119062,C005253,2025-04-07,Joint Care Oil,Unani,1371
119063,C005254,2025-04-26,Liver Syrup,Unani,2404
119064,C005255,2025-04-06,Joint Care Oil,Unani,1346
119065,C005257,2025-04-05,Liver Syrup,Unani,2065
119066,C005257,2025-04-23,Joint Care Oil,Unani,1278
119067,C005259,2025-04-18,Diabetes Care,Ayurvedic,1204
119068,C005260,2025-04-01,Joint Care Oil,Unani,1188
119069,C005262,2025-04-10,Diabetes Care,Ayurvedic,1471
119070,C005265,2025-04-19,Immunity Booster,Ayurvedic,1749
119071,C005266,2025-04-01,Ashwagandha,Ayurvedic,797
119072,C005268,2025-04-01,Diabetes Care,Ayurvedic,692
119073,C005269,2025-04-23,Liver Syrup,Unani,630
119074,C005270,2025-04-25,Joint Care Oil,Unani,2143
119075,C005271,2025-04-09,Liver Syrup,Unani,1827
119076,C005274,2025-04-04,Liver Syrup,Unani,573
119077,C005275,2025-04-17,Ashwagandha,Ayurvedic,1613
119078,C005277,2025-04-08,Diabetes Care,Ayurvedic,1594
119079,C005278,2025-04-07,Joint Care Oil,Unani,1240
119080,C005280,2025-04-08,Liver Syrup,Unani,2305
119081,C005283,2025-04-26,Diabetes Care,Ayurvedic,2081
119082,C005284,2025-04-26,Immunity Booster,Ayurvedic,1420
119083,C005291,2025-04-03,Ashwagandha,Ayurvedic,1804
119084,C005292,2025-04-07,Immunity Booster,Ayurvedic,1546
119085,C005293,2025-04-15,Liver Syrup,Unani,327
119086,C005295,2025-04-18,Immunity Booster,Ayurvedic,361
119087,C005296,2025-04-16,Ashwagandha,Ayurvedic,1072
119088,C005297,2025-04-14,Immunity Booster,Ayurvedic,1713
119089,C005298,2025-04-10,Diabetes Care,Ayurvedic,1029
119090,C005300,2025-04-19,Diabetes Care,Ayurvedic,613
119091,C005301,2025-04-20,Diabetes Care,Ayurvedic,1900
119092,C005302,2025-04-23,Joint Care Oil,Unani,1012
119093,C005302,2025-04-07,Liver Syrup,Unani,2304
119094,C005305,2025-04-18,Diabetes Care,Ayurvedic,307
119095,C005306,2025-04-17,Liver Syrup,Unani,1466
119096,C005306,2025-04-09,Diabetes Care,Ayurvedic,1543
119097,C005308,2025-04-18,Liver Syrup,Unani,1209
119098,C005308,2025-04-08,Immunity Booster,Ayurvedic,388
119099,C005309,2025-04-02,Immunity Booster,Ayurvedic,1142
